,Date,Line,Qty,Customer_Order
0,2022/01/05,Line_1,-0.0,A
1,2022/01/05,Line_2,-0.0,A
2,2022/01/05,Line_3,-0.0,A
3,2022/01/05,Line_1,-0.0,B
4,2022/01/05,Line_2,-0.0,B
5,2022/01/05,Line_3,-0.0,B
6,2022/01/05,Line_1,-0.0,C
7,2022/01/05,Line_2,-0.0,C
8,2022/01/05,Line_3,-0.0,C
9,2022/01/05,Line_1,-0.0,D
10,2022/01/05,Line_2,-0.0,D
11,2022/01/05,Line_3,-0.0,D
12,2022/01/05,Line_1,-0.0,E
13,2022/01/05,Line_2,-0.0,E
14,2022/01/05,Line_3,-0.0,E
15,2022/01/05,Line_1,-0.0,F
16,2022/01/05,Line_2,-0.0,F
17,2022/01/05,Line_3,-0.0,F
18,2022/01/05,Line_1,-0.0,G
19,2022/01/05,Line_2,-0.0,G
20,2022/01/05,Line_3,-0.0,G
21,2022/01/05,Line_1,-0.0,H
22,2022/01/05,Line_2,-0.0,H
23,2022/01/05,Line_3,-0.0,H
24,2022/01/05,Line_1,-0.0,I
25,2022/01/05,Line_2,-0.0,I
26,2022/01/05,Line_3,-0.0,I
27,2022/01/05,Line_1,-0.0,J
28,2022/01/05,Line_2,-0.0,J
29,2022/01/05,Line_3,-0.0,J
30,2022/01/05,Line_1,-0.0,K
31,2022/01/05,Line_2,-0.0,K
32,2022/01/05,Line_3,-0.0,K
33,2022/01/05,Line_1,-0.0,L
34,2022/01/05,Line_2,-0.0,L
35,2022/01/05,Line_3,-0.0,L
36,2022/01/05,Line_1,-0.0,M
37,2022/01/05,Line_2,-0.0,M
38,2022/01/05,Line_3,-0.0,M
39,2022/01/05,Line_1,-0.0,N
40,2022/01/05,Line_2,-0.0,N
41,2022/01/05,Line_3,-0.0,N
42,2022/01/05,Line_1,-0.0,O
43,2022/01/05,Line_2,-0.0,O
44,2022/01/05,Line_3,-0.0,O
45,2022/01/05,Line_1,-0.0,P
46,2022/01/05,Line_2,-0.0,P
47,2022/01/05,Line_3,-0.0,P
48,2022/01/05,Line_1,-0.0,Q
49,2022/01/05,Line_2,-0.0,Q
50,2022/01/05,Line_3,-0.0,Q
51,2022/01/05,Line_1,-0.0,R
52,2022/01/05,Line_2,-0.0,R
53,2022/01/05,Line_3,-0.0,R
54,2022/01/05,Line_1,-0.0,S
55,2022/01/05,Line_2,-0.0,S
56,2022/01/05,Line_3,-0.0,S
57,2022/01/05,Line_1,-0.0,T
58,2022/01/05,Line_2,-0.0,T
59,2022/01/05,Line_3,-0.0,T
60,2022/01/05,Line_1,-0.0,U
61,2022/01/05,Line_2,-0.0,U
62,2022/01/05,Line_3,-0.0,U
63,2022/01/05,Line_1,-0.0,V
64,2022/01/05,Line_2,-0.0,V
65,2022/01/05,Line_3,-0.0,V
66,2022/01/05,Line_1,-0.0,W
67,2022/01/05,Line_2,-0.0,W
68,2022/01/05,Line_3,-0.0,W
69,2022/01/05,Line_1,-0.0,X
70,2022/01/05,Line_2,-0.0,X
71,2022/01/05,Line_3,-0.0,X
72,2022/01/05,Line_1,-0.0,Y
73,2022/01/05,Line_2,-0.0,Y
74,2022/01/05,Line_3,-0.0,Y
75,2022/01/05,Line_1,-0.0,Z
76,2022/01/05,Line_2,-0.0,Z
77,2022/01/05,Line_3,-0.0,Z
78,2022/01/05,Line_1,-0.0,Z1
79,2022/01/05,Line_2,-0.0,Z1
80,2022/01/05,Line_3,-0.0,Z1
81,2022/01/05,Line_1,-0.0,Z2
82,2022/01/05,Line_2,-0.0,Z2
83,2022/01/05,Line_3,-0.0,Z2
84,2022/01/05,Line_1,-0.0,Z3
85,2022/01/05,Line_2,-0.0,Z3
86,2022/01/05,Line_3,-0.0,Z3
87,2022/01/05,Line_1,-0.0,Z4
88,2022/01/05,Line_2,-0.0,Z4
89,2022/01/05,Line_3,-0.0,Z4
90,2022/01/05,Line_1,-0.0,Z5
91,2022/01/05,Line_2,-0.0,Z5
92,2022/01/05,Line_3,-0.0,Z5
93,2022/01/05,Line_1,-0.0,Z6
94,2022/01/05,Line_2,-0.0,Z6
95,2022/01/05,Line_3,-0.0,Z6
96,2022/01/05,Line_1,-0.0,Z7
97,2022/01/05,Line_2,-0.0,Z7
98,2022/01/05,Line_3,-0.0,Z7
99,2022/01/05,Line_1,-0.0,Z8
100,2022/01/05,Line_2,-0.0,Z8
101,2022/01/05,Line_3,-0.0,Z8
102,2022/01/05,Line_1,-0.0,Z9
103,2022/01/05,Line_2,-0.0,Z9
104,2022/01/05,Line_3,-0.0,Z9
105,2022/01/05,Line_1,2328.0,Z10
106,2022/01/05,Line_2,-0.0,Z10
107,2022/01/05,Line_3,-0.0,Z10
108,2022/01/05,Line_1,-0.0,Z11
109,2022/01/05,Line_2,-0.0,Z11
110,2022/01/05,Line_3,-0.0,Z11
111,2022/01/05,Line_1,259.0,Z12
112,2022/01/05,Line_2,-0.0,Z12
113,2022/01/05,Line_3,-0.0,Z12
114,2022/01/05,Line_1,0.0,Z13
115,2022/01/05,Line_2,-0.0,Z13
116,2022/01/05,Line_3,-0.0,Z13
117,2022/01/05,Line_1,0.0,Z14
118,2022/01/05,Line_2,-0.0,Z14
119,2022/01/05,Line_3,-0.0,Z14
120,2022/01/05,Line_1,0.0,Z15
121,2022/01/05,Line_2,-0.0,Z15
122,2022/01/05,Line_3,-0.0,Z15
123,2022/01/05,Line_1,0.0,Z16
124,2022/01/05,Line_2,-0.0,Z16
125,2022/01/05,Line_3,-0.0,Z16
126,2022/01/05,Line_1,0.0,Z17
127,2022/01/05,Line_2,-0.0,Z17
128,2022/01/05,Line_3,-0.0,Z17
129,2022/01/05,Line_1,0.0,Z18
130,2022/01/05,Line_2,-0.0,Z18
131,2022/01/05,Line_3,-0.0,Z18
132,2022/01/05,Line_1,-0.0,Z19
133,2022/01/05,Line_2,-0.0,Z19
134,2022/01/05,Line_3,-0.0,Z19
135,2022/01/05,Line_1,0.0,Z20
136,2022/01/05,Line_2,-0.0,Z20
137,2022/01/05,Line_3,-0.0,Z20
138,2022/01/05,Line_1,0.0,Z21
139,2022/01/05,Line_2,-0.0,Z21
140,2022/01/05,Line_3,-0.0,Z21
141,2022/01/05,Line_1,0.0,Z22
142,2022/01/05,Line_2,-0.0,Z22
143,2022/01/05,Line_3,-0.0,Z22
144,2022/01/05,Line_1,0.0,Z23
145,2022/01/05,Line_2,-0.0,Z23
146,2022/01/05,Line_3,-0.0,Z23
147,2022/01/06,Line_1,-0.0,A
148,2022/01/06,Line_2,-0.0,A
149,2022/01/06,Line_3,-0.0,A
150,2022/01/06,Line_1,-0.0,B
151,2022/01/06,Line_2,-0.0,B
152,2022/01/06,Line_3,-0.0,B
153,2022/01/06,Line_1,-0.0,C
154,2022/01/06,Line_2,-0.0,C
155,2022/01/06,Line_3,-0.0,C
156,2022/01/06,Line_1,-0.0,D
157,2022/01/06,Line_2,-0.0,D
158,2022/01/06,Line_3,-0.0,D
159,2022/01/06,Line_1,-0.0,E
160,2022/01/06,Line_2,-0.0,E
161,2022/01/06,Line_3,-0.0,E
162,2022/01/06,Line_1,-0.0,F
163,2022/01/06,Line_2,-0.0,F
164,2022/01/06,Line_3,-0.0,F
165,2022/01/06,Line_1,-0.0,G
166,2022/01/06,Line_2,-0.0,G
167,2022/01/06,Line_3,-0.0,G
168,2022/01/06,Line_1,-0.0,H
169,2022/01/06,Line_2,-0.0,H
170,2022/01/06,Line_3,-0.0,H
171,2022/01/06,Line_1,-0.0,I
172,2022/01/06,Line_2,-0.0,I
173,2022/01/06,Line_3,-0.0,I
174,2022/01/06,Line_1,-0.0,J
175,2022/01/06,Line_2,-0.0,J
176,2022/01/06,Line_3,-0.0,J
177,2022/01/06,Line_1,-0.0,K
178,2022/01/06,Line_2,-0.0,K
179,2022/01/06,Line_3,-0.0,K
180,2022/01/06,Line_1,-0.0,L
181,2022/01/06,Line_2,-0.0,L
182,2022/01/06,Line_3,-0.0,L
183,2022/01/06,Line_1,-0.0,M
184,2022/01/06,Line_2,-0.0,M
185,2022/01/06,Line_3,-0.0,M
186,2022/01/06,Line_1,-0.0,N
187,2022/01/06,Line_2,-0.0,N
188,2022/01/06,Line_3,-0.0,N
189,2022/01/06,Line_1,-0.0,O
190,2022/01/06,Line_2,-0.0,O
191,2022/01/06,Line_3,-0.0,O
192,2022/01/06,Line_1,-0.0,P
193,2022/01/06,Line_2,-0.0,P
194,2022/01/06,Line_3,-0.0,P
195,2022/01/06,Line_1,-0.0,Q
196,2022/01/06,Line_2,-0.0,Q
197,2022/01/06,Line_3,-0.0,Q
198,2022/01/06,Line_1,-0.0,R
199,2022/01/06,Line_2,-0.0,R
200,2022/01/06,Line_3,-0.0,R
201,2022/01/06,Line_1,-0.0,S
202,2022/01/06,Line_2,-0.0,S
203,2022/01/06,Line_3,-0.0,S
204,2022/01/06,Line_1,-0.0,T
205,2022/01/06,Line_2,-0.0,T
206,2022/01/06,Line_3,-0.0,T
207,2022/01/06,Line_1,-0.0,U
208,2022/01/06,Line_2,-0.0,U
209,2022/01/06,Line_3,-0.0,U
210,2022/01/06,Line_1,-0.0,V
211,2022/01/06,Line_2,-0.0,V
212,2022/01/06,Line_3,-0.0,V
213,2022/01/06,Line_1,-0.0,W
214,2022/01/06,Line_2,-0.0,W
215,2022/01/06,Line_3,-0.0,W
216,2022/01/06,Line_1,-0.0,X
217,2022/01/06,Line_2,-0.0,X
218,2022/01/06,Line_3,-0.0,X
219,2022/01/06,Line_1,-0.0,Y
220,2022/01/06,Line_2,-0.0,Y
221,2022/01/06,Line_3,-0.0,Y
222,2022/01/06,Line_1,-0.0,Z
223,2022/01/06,Line_2,-0.0,Z
224,2022/01/06,Line_3,-0.0,Z
225,2022/01/06,Line_1,-0.0,Z1
226,2022/01/06,Line_2,-0.0,Z1
227,2022/01/06,Line_3,-0.0,Z1
228,2022/01/06,Line_1,-0.0,Z2
229,2022/01/06,Line_2,-0.0,Z2
230,2022/01/06,Line_3,-0.0,Z2
231,2022/01/06,Line_1,-0.0,Z3
232,2022/01/06,Line_2,-0.0,Z3
233,2022/01/06,Line_3,-0.0,Z3
234,2022/01/06,Line_1,-0.0,Z4
235,2022/01/06,Line_2,-0.0,Z4
236,2022/01/06,Line_3,-0.0,Z4
237,2022/01/06,Line_1,-0.0,Z5
238,2022/01/06,Line_2,-0.0,Z5
239,2022/01/06,Line_3,-0.0,Z5
240,2022/01/06,Line_1,-0.0,Z6
241,2022/01/06,Line_2,-0.0,Z6
242,2022/01/06,Line_3,-0.0,Z6
243,2022/01/06,Line_1,-0.0,Z7
244,2022/01/06,Line_2,-0.0,Z7
245,2022/01/06,Line_3,-0.0,Z7
246,2022/01/06,Line_1,-0.0,Z8
247,2022/01/06,Line_2,-0.0,Z8
248,2022/01/06,Line_3,-0.0,Z8
249,2022/01/06,Line_1,-0.0,Z9
250,2022/01/06,Line_2,-0.0,Z9
251,2022/01/06,Line_3,-0.0,Z9
252,2022/01/06,Line_1,0.0,Z10
253,2022/01/06,Line_2,0.0,Z10
254,2022/01/06,Line_3,0.0,Z10
255,2022/01/06,Line_1,2328.0,Z11
256,2022/01/06,Line_2,-0.0,Z11
257,2022/01/06,Line_3,0.0,Z11
258,2022/01/06,Line_1,603.0,Z12
259,2022/01/06,Line_2,-0.0,Z12
260,2022/01/06,Line_3,0.0,Z12
261,2022/01/06,Line_1,0.0,Z13
262,2022/01/06,Line_2,-0.0,Z13
263,2022/01/06,Line_3,0.0,Z13
264,2022/01/06,Line_1,0.0,Z14
265,2022/01/06,Line_2,-0.0,Z14
266,2022/01/06,Line_3,0.0,Z14
267,2022/01/06,Line_1,0.0,Z15
268,2022/01/06,Line_2,-0.0,Z15
269,2022/01/06,Line_3,0.0,Z15
270,2022/01/06,Line_1,0.0,Z16
271,2022/01/06,Line_2,-0.0,Z16
272,2022/01/06,Line_3,0.0,Z16
273,2022/01/06,Line_1,0.0,Z17
274,2022/01/06,Line_2,-0.0,Z17
275,2022/01/06,Line_3,0.0,Z17
276,2022/01/06,Line_1,0.0,Z18
277,2022/01/06,Line_2,-0.0,Z18
278,2022/01/06,Line_3,0.0,Z18
279,2022/01/06,Line_1,-0.0,Z19
280,2022/01/06,Line_2,-0.0,Z19
281,2022/01/06,Line_3,-0.0,Z19
282,2022/01/06,Line_1,0.0,Z20
283,2022/01/06,Line_2,-0.0,Z20
284,2022/01/06,Line_3,0.0,Z20
285,2022/01/06,Line_1,0.0,Z21
286,2022/01/06,Line_2,-0.0,Z21
287,2022/01/06,Line_3,0.0,Z21
288,2022/01/06,Line_1,0.0,Z22
289,2022/01/06,Line_2,-0.0,Z22
290,2022/01/06,Line_3,0.0,Z22
291,2022/01/06,Line_1,0.0,Z23
292,2022/01/06,Line_2,-0.0,Z23
293,2022/01/06,Line_3,0.0,Z23
294,2022/01/07,Line_1,-0.0,A
295,2022/01/07,Line_2,-0.0,A
296,2022/01/07,Line_3,-0.0,A
297,2022/01/07,Line_1,-0.0,B
298,2022/01/07,Line_2,-0.0,B
299,2022/01/07,Line_3,-0.0,B
300,2022/01/07,Line_1,-0.0,C
301,2022/01/07,Line_2,-0.0,C
302,2022/01/07,Line_3,-0.0,C
303,2022/01/07,Line_1,-0.0,D
304,2022/01/07,Line_2,-0.0,D
305,2022/01/07,Line_3,-0.0,D
306,2022/01/07,Line_1,-0.0,E
307,2022/01/07,Line_2,-0.0,E
308,2022/01/07,Line_3,-0.0,E
309,2022/01/07,Line_1,-0.0,F
310,2022/01/07,Line_2,-0.0,F
311,2022/01/07,Line_3,-0.0,F
312,2022/01/07,Line_1,-0.0,G
313,2022/01/07,Line_2,-0.0,G
314,2022/01/07,Line_3,-0.0,G
315,2022/01/07,Line_1,-0.0,H
316,2022/01/07,Line_2,-0.0,H
317,2022/01/07,Line_3,-0.0,H
318,2022/01/07,Line_1,-0.0,I
319,2022/01/07,Line_2,-0.0,I
320,2022/01/07,Line_3,-0.0,I
321,2022/01/07,Line_1,-0.0,J
322,2022/01/07,Line_2,-0.0,J
323,2022/01/07,Line_3,-0.0,J
324,2022/01/07,Line_1,-0.0,K
325,2022/01/07,Line_2,-0.0,K
326,2022/01/07,Line_3,-0.0,K
327,2022/01/07,Line_1,-0.0,L
328,2022/01/07,Line_2,-0.0,L
329,2022/01/07,Line_3,-0.0,L
330,2022/01/07,Line_1,-0.0,M
331,2022/01/07,Line_2,-0.0,M
332,2022/01/07,Line_3,-0.0,M
333,2022/01/07,Line_1,-0.0,N
334,2022/01/07,Line_2,-0.0,N
335,2022/01/07,Line_3,-0.0,N
336,2022/01/07,Line_1,-0.0,O
337,2022/01/07,Line_2,-0.0,O
338,2022/01/07,Line_3,-0.0,O
339,2022/01/07,Line_1,-0.0,P
340,2022/01/07,Line_2,-0.0,P
341,2022/01/07,Line_3,-0.0,P
342,2022/01/07,Line_1,-0.0,Q
343,2022/01/07,Line_2,-0.0,Q
344,2022/01/07,Line_3,-0.0,Q
345,2022/01/07,Line_1,-0.0,R
346,2022/01/07,Line_2,-0.0,R
347,2022/01/07,Line_3,-0.0,R
348,2022/01/07,Line_1,-0.0,S
349,2022/01/07,Line_2,-0.0,S
350,2022/01/07,Line_3,-0.0,S
351,2022/01/07,Line_1,-0.0,T
352,2022/01/07,Line_2,-0.0,T
353,2022/01/07,Line_3,-0.0,T
354,2022/01/07,Line_1,-0.0,U
355,2022/01/07,Line_2,-0.0,U
356,2022/01/07,Line_3,-0.0,U
357,2022/01/07,Line_1,-0.0,V
358,2022/01/07,Line_2,-0.0,V
359,2022/01/07,Line_3,-0.0,V
360,2022/01/07,Line_1,-0.0,W
361,2022/01/07,Line_2,-0.0,W
362,2022/01/07,Line_3,-0.0,W
363,2022/01/07,Line_1,-0.0,X
364,2022/01/07,Line_2,-0.0,X
365,2022/01/07,Line_3,-0.0,X
366,2022/01/07,Line_1,-0.0,Y
367,2022/01/07,Line_2,-0.0,Y
368,2022/01/07,Line_3,-0.0,Y
369,2022/01/07,Line_1,-0.0,Z
370,2022/01/07,Line_2,-0.0,Z
371,2022/01/07,Line_3,-0.0,Z
372,2022/01/07,Line_1,-0.0,Z1
373,2022/01/07,Line_2,-0.0,Z1
374,2022/01/07,Line_3,-0.0,Z1
375,2022/01/07,Line_1,-0.0,Z2
376,2022/01/07,Line_2,-0.0,Z2
377,2022/01/07,Line_3,-0.0,Z2
378,2022/01/07,Line_1,-0.0,Z3
379,2022/01/07,Line_2,-0.0,Z3
380,2022/01/07,Line_3,-0.0,Z3
381,2022/01/07,Line_1,-0.0,Z4
382,2022/01/07,Line_2,-0.0,Z4
383,2022/01/07,Line_3,-0.0,Z4
384,2022/01/07,Line_1,-0.0,Z5
385,2022/01/07,Line_2,-0.0,Z5
386,2022/01/07,Line_3,-0.0,Z5
387,2022/01/07,Line_1,-0.0,Z6
388,2022/01/07,Line_2,-0.0,Z6
389,2022/01/07,Line_3,-0.0,Z6
390,2022/01/07,Line_1,-0.0,Z7
391,2022/01/07,Line_2,-0.0,Z7
392,2022/01/07,Line_3,-0.0,Z7
393,2022/01/07,Line_1,-0.0,Z8
394,2022/01/07,Line_2,-0.0,Z8
395,2022/01/07,Line_3,-0.0,Z8
396,2022/01/07,Line_1,-0.0,Z9
397,2022/01/07,Line_2,-0.0,Z9
398,2022/01/07,Line_3,-0.0,Z9
399,2022/01/07,Line_1,0.0,Z10
400,2022/01/07,Line_2,0.0,Z10
401,2022/01/07,Line_3,0.0,Z10
402,2022/01/07,Line_1,0.0,Z11
403,2022/01/07,Line_2,0.0,Z11
404,2022/01/07,Line_3,0.0,Z11
405,2022/01/07,Line_1,0.0,Z12
406,2022/01/07,Line_2,-0.0,Z12
407,2022/01/07,Line_3,1466.0,Z12
408,2022/01/07,Line_1,0.0,Z13
409,2022/01/07,Line_2,-0.0,Z13
410,2022/01/07,Line_3,0.0,Z13
411,2022/01/07,Line_1,0.0,Z14
412,2022/01/07,Line_2,-0.0,Z14
413,2022/01/07,Line_3,0.0,Z14
414,2022/01/07,Line_1,0.0,Z15
415,2022/01/07,Line_2,-0.0,Z15
416,2022/01/07,Line_3,0.0,Z15
417,2022/01/07,Line_1,0.0,Z16
418,2022/01/07,Line_2,-0.0,Z16
419,2022/01/07,Line_3,0.0,Z16
420,2022/01/07,Line_1,0.0,Z17
421,2022/01/07,Line_2,-0.0,Z17
422,2022/01/07,Line_3,0.0,Z17
423,2022/01/07,Line_1,0.0,Z18
424,2022/01/07,Line_2,-0.0,Z18
425,2022/01/07,Line_3,0.0,Z18
426,2022/01/07,Line_1,-0.0,Z19
427,2022/01/07,Line_2,-0.0,Z19
428,2022/01/07,Line_3,-0.0,Z19
429,2022/01/07,Line_1,0.0,Z20
430,2022/01/07,Line_2,-0.0,Z20
431,2022/01/07,Line_3,0.0,Z20
432,2022/01/07,Line_1,0.0,Z21
433,2022/01/07,Line_2,-0.0,Z21
434,2022/01/07,Line_3,0.0,Z21
435,2022/01/07,Line_1,0.0,Z22
436,2022/01/07,Line_2,-0.0,Z22
437,2022/01/07,Line_3,0.0,Z22
438,2022/01/07,Line_1,0.0,Z23
439,2022/01/07,Line_2,-0.0,Z23
440,2022/01/07,Line_3,0.0,Z23
441,2022/01/08,Line_1,-0.0,A
442,2022/01/08,Line_2,-0.0,A
443,2022/01/08,Line_3,-0.0,A
444,2022/01/08,Line_1,-0.0,B
445,2022/01/08,Line_2,-0.0,B
446,2022/01/08,Line_3,-0.0,B
447,2022/01/08,Line_1,-0.0,C
448,2022/01/08,Line_2,-0.0,C
449,2022/01/08,Line_3,-0.0,C
450,2022/01/08,Line_1,-0.0,D
451,2022/01/08,Line_2,-0.0,D
452,2022/01/08,Line_3,-0.0,D
453,2022/01/08,Line_1,-0.0,E
454,2022/01/08,Line_2,-0.0,E
455,2022/01/08,Line_3,-0.0,E
456,2022/01/08,Line_1,-0.0,F
457,2022/01/08,Line_2,-0.0,F
458,2022/01/08,Line_3,-0.0,F
459,2022/01/08,Line_1,-0.0,G
460,2022/01/08,Line_2,-0.0,G
461,2022/01/08,Line_3,-0.0,G
462,2022/01/08,Line_1,-0.0,H
463,2022/01/08,Line_2,-0.0,H
464,2022/01/08,Line_3,-0.0,H
465,2022/01/08,Line_1,-0.0,I
466,2022/01/08,Line_2,-0.0,I
467,2022/01/08,Line_3,-0.0,I
468,2022/01/08,Line_1,-0.0,J
469,2022/01/08,Line_2,-0.0,J
470,2022/01/08,Line_3,-0.0,J
471,2022/01/08,Line_1,-0.0,K
472,2022/01/08,Line_2,-0.0,K
473,2022/01/08,Line_3,-0.0,K
474,2022/01/08,Line_1,-0.0,L
475,2022/01/08,Line_2,-0.0,L
476,2022/01/08,Line_3,-0.0,L
477,2022/01/08,Line_1,-0.0,M
478,2022/01/08,Line_2,-0.0,M
479,2022/01/08,Line_3,-0.0,M
480,2022/01/08,Line_1,-0.0,N
481,2022/01/08,Line_2,-0.0,N
482,2022/01/08,Line_3,-0.0,N
483,2022/01/08,Line_1,-0.0,O
484,2022/01/08,Line_2,-0.0,O
485,2022/01/08,Line_3,-0.0,O
486,2022/01/08,Line_1,-0.0,P
487,2022/01/08,Line_2,-0.0,P
488,2022/01/08,Line_3,-0.0,P
489,2022/01/08,Line_1,-0.0,Q
490,2022/01/08,Line_2,-0.0,Q
491,2022/01/08,Line_3,-0.0,Q
492,2022/01/08,Line_1,-0.0,R
493,2022/01/08,Line_2,-0.0,R
494,2022/01/08,Line_3,-0.0,R
495,2022/01/08,Line_1,-0.0,S
496,2022/01/08,Line_2,-0.0,S
497,2022/01/08,Line_3,-0.0,S
498,2022/01/08,Line_1,-0.0,T
499,2022/01/08,Line_2,-0.0,T
500,2022/01/08,Line_3,-0.0,T
501,2022/01/08,Line_1,-0.0,U
502,2022/01/08,Line_2,-0.0,U
503,2022/01/08,Line_3,-0.0,U
504,2022/01/08,Line_1,-0.0,V
505,2022/01/08,Line_2,-0.0,V
506,2022/01/08,Line_3,-0.0,V
507,2022/01/08,Line_1,-0.0,W
508,2022/01/08,Line_2,-0.0,W
509,2022/01/08,Line_3,-0.0,W
510,2022/01/08,Line_1,-0.0,X
511,2022/01/08,Line_2,-0.0,X
512,2022/01/08,Line_3,-0.0,X
513,2022/01/08,Line_1,-0.0,Y
514,2022/01/08,Line_2,-0.0,Y
515,2022/01/08,Line_3,-0.0,Y
516,2022/01/08,Line_1,-0.0,Z
517,2022/01/08,Line_2,-0.0,Z
518,2022/01/08,Line_3,-0.0,Z
519,2022/01/08,Line_1,-0.0,Z1
520,2022/01/08,Line_2,-0.0,Z1
521,2022/01/08,Line_3,-0.0,Z1
522,2022/01/08,Line_1,-0.0,Z2
523,2022/01/08,Line_2,-0.0,Z2
524,2022/01/08,Line_3,-0.0,Z2
525,2022/01/08,Line_1,-0.0,Z3
526,2022/01/08,Line_2,-0.0,Z3
527,2022/01/08,Line_3,-0.0,Z3
528,2022/01/08,Line_1,-0.0,Z4
529,2022/01/08,Line_2,-0.0,Z4
530,2022/01/08,Line_3,-0.0,Z4
531,2022/01/08,Line_1,-0.0,Z5
532,2022/01/08,Line_2,-0.0,Z5
533,2022/01/08,Line_3,-0.0,Z5
534,2022/01/08,Line_1,-0.0,Z6
535,2022/01/08,Line_2,-0.0,Z6
536,2022/01/08,Line_3,-0.0,Z6
537,2022/01/08,Line_1,-0.0,Z7
538,2022/01/08,Line_2,-0.0,Z7
539,2022/01/08,Line_3,-0.0,Z7
540,2022/01/08,Line_1,-0.0,Z8
541,2022/01/08,Line_2,-0.0,Z8
542,2022/01/08,Line_3,-0.0,Z8
543,2022/01/08,Line_1,-0.0,Z9
544,2022/01/08,Line_2,-0.0,Z9
545,2022/01/08,Line_3,-0.0,Z9
546,2022/01/08,Line_1,0.0,Z10
547,2022/01/08,Line_2,0.0,Z10
548,2022/01/08,Line_3,0.0,Z10
549,2022/01/08,Line_1,0.0,Z11
550,2022/01/08,Line_2,0.0,Z11
551,2022/01/08,Line_3,0.0,Z11
552,2022/01/08,Line_1,0.0,Z12
553,2022/01/08,Line_2,0.0,Z12
554,2022/01/08,Line_3,0.0,Z12
555,2022/01/08,Line_1,0.0,Z13
556,2022/01/08,Line_2,-0.0,Z13
557,2022/01/08,Line_3,2328.0,Z13
558,2022/01/08,Line_1,0.0,Z14
559,2022/01/08,Line_2,-0.0,Z14
560,2022/01/08,Line_3,0.0,Z14
561,2022/01/08,Line_1,0.0,Z15
562,2022/01/08,Line_2,-0.0,Z15
563,2022/01/08,Line_3,0.0,Z15
564,2022/01/08,Line_1,0.0,Z16
565,2022/01/08,Line_2,-0.0,Z16
566,2022/01/08,Line_3,0.0,Z16
567,2022/01/08,Line_1,0.0,Z17
568,2022/01/08,Line_2,-0.0,Z17
569,2022/01/08,Line_3,0.0,Z17
570,2022/01/08,Line_1,0.0,Z18
571,2022/01/08,Line_2,-0.0,Z18
572,2022/01/08,Line_3,0.0,Z18
573,2022/01/08,Line_1,-0.0,Z19
574,2022/01/08,Line_2,-0.0,Z19
575,2022/01/08,Line_3,-0.0,Z19
576,2022/01/08,Line_1,0.0,Z20
577,2022/01/08,Line_2,-0.0,Z20
578,2022/01/08,Line_3,0.0,Z20
579,2022/01/08,Line_1,0.0,Z21
580,2022/01/08,Line_2,-0.0,Z21
581,2022/01/08,Line_3,0.0,Z21
582,2022/01/08,Line_1,0.0,Z22
583,2022/01/08,Line_2,-0.0,Z22
584,2022/01/08,Line_3,0.0,Z22
585,2022/01/08,Line_1,0.0,Z23
586,2022/01/08,Line_2,-0.0,Z23
587,2022/01/08,Line_3,0.0,Z23
588,2022/01/09,Line_1,-0.0,A
589,2022/01/09,Line_2,-0.0,A
590,2022/01/09,Line_3,-0.0,A
591,2022/01/09,Line_1,-0.0,B
592,2022/01/09,Line_2,-0.0,B
593,2022/01/09,Line_3,-0.0,B
594,2022/01/09,Line_1,-0.0,C
595,2022/01/09,Line_2,-0.0,C
596,2022/01/09,Line_3,-0.0,C
597,2022/01/09,Line_1,-0.0,D
598,2022/01/09,Line_2,-0.0,D
599,2022/01/09,Line_3,-0.0,D
600,2022/01/09,Line_1,-0.0,E
601,2022/01/09,Line_2,-0.0,E
602,2022/01/09,Line_3,-0.0,E
603,2022/01/09,Line_1,-0.0,F
604,2022/01/09,Line_2,-0.0,F
605,2022/01/09,Line_3,-0.0,F
606,2022/01/09,Line_1,-0.0,G
607,2022/01/09,Line_2,-0.0,G
608,2022/01/09,Line_3,-0.0,G
609,2022/01/09,Line_1,-0.0,H
610,2022/01/09,Line_2,-0.0,H
611,2022/01/09,Line_3,-0.0,H
612,2022/01/09,Line_1,-0.0,I
613,2022/01/09,Line_2,-0.0,I
614,2022/01/09,Line_3,-0.0,I
615,2022/01/09,Line_1,-0.0,J
616,2022/01/09,Line_2,-0.0,J
617,2022/01/09,Line_3,-0.0,J
618,2022/01/09,Line_1,-0.0,K
619,2022/01/09,Line_2,-0.0,K
620,2022/01/09,Line_3,-0.0,K
621,2022/01/09,Line_1,-0.0,L
622,2022/01/09,Line_2,-0.0,L
623,2022/01/09,Line_3,-0.0,L
624,2022/01/09,Line_1,-0.0,M
625,2022/01/09,Line_2,-0.0,M
626,2022/01/09,Line_3,-0.0,M
627,2022/01/09,Line_1,-0.0,N
628,2022/01/09,Line_2,-0.0,N
629,2022/01/09,Line_3,-0.0,N
630,2022/01/09,Line_1,-0.0,O
631,2022/01/09,Line_2,-0.0,O
632,2022/01/09,Line_3,-0.0,O
633,2022/01/09,Line_1,-0.0,P
634,2022/01/09,Line_2,-0.0,P
635,2022/01/09,Line_3,-0.0,P
636,2022/01/09,Line_1,-0.0,Q
637,2022/01/09,Line_2,-0.0,Q
638,2022/01/09,Line_3,-0.0,Q
639,2022/01/09,Line_1,-0.0,R
640,2022/01/09,Line_2,-0.0,R
641,2022/01/09,Line_3,-0.0,R
